mappingDOID,geneNID,Predicted Rating,True Rating
461,1801,0.9755743741989136,1.0
461,3143,0.9751035571098328,0.9285714030265808
461,3020,0.9748951196670532,1.0
461,749,0.9744229912757874,1.0
461,7290,0.9743828177452089,1.0
461,4742,0.9741246104240416,1.0
461,5824,0.9738892912864684,1.0
461,5116,0.9737508893013,1.0
461,12713,0.9737437963485718,1.0
461,9325,0.973211109638214,1.0
461,5625,0.9729906916618348,1.0
461,10303,0.9728246927261353,1.0
461,8772,0.972779095172882,1.0
461,2909,0.9727268815040588,1.0
461,4331,0.972548007965088,1.0
461,3706,0.9719394445419312,1.0
461,700,0.9717543125152588,1.0
461,3100,0.9716425538063048,1.0
461,4609,0.9715486764907836,1.0
461,4628,0.9715228080749512,1.0
461,4639,0.9714806079864502,1.0
461,7527,0.9710330367088318,1.0
461,317,0.9707303643226624,1.0
461,6242,0.9707300066947936,1.0
461,7593,0.9704148769378662,1.0
461,13629,0.9701980352401732,1.0
461,5908,0.9699513912200928,1.0
461,8925,0.969928741455078,1.0
461,17932,0.9697498679161072,1.0
461,2593,0.9691926836967468,1.0
461,14394,0.9689597487449646,1.0
461,7907,0.968735933303833,1.0
461,3672,0.9687235355377196,1.0
461,8170,0.968547224998474,1.0
461,2875,0.9682685136795044,1.0
461,4807,0.9679985642433168,1.0
461,2597,0.9675363898277284,1.0
461,2604,0.967326819896698,1.0
461,10165,0.967099905014038,1.0
461,3911,0.9664639830589294,1.0
461,3014,0.965077579021454,1.0
461,2464,0.9649770259857178,1.0
461,3139,0.9647958874702454,1.0
461,12821,0.9641656875610352,0.5
461,14524,0.9640408158302308,1.0
461,4150,0.963336706161499,1.0
461,12836,0.9622299075126648,1.0
461,1726,0.9621034860610962,1.0
461,14379,0.9608662128448486,1.0
461,2941,0.9594354629516602,1.0
461,2880,0.9557302594184875,1.0
461,1924,0.9525302052497864,1.0
461,186,0.9520601034164428,1.0
461,1090,0.9520544409751892,1.0
461,5457,0.9517597556114196,1.0
461,1593,0.9498506784439088,0.6666666865348816
461,9848,0.9389875531196594,1.0
462,5434,0.9604521989822388,1.0
462,1584,0.9435182213783264,1.0
463,9324,0.9667884707450868,1.0
463,2595,0.9523850083351136,1.0
463,108,0.9291263818740844,1.0
464,2269,0.9678704738616944,1.0
464,835,0.958306074142456,1.0
464,2585,0.9499132633209229,1.0
465,835,0.9548016786575316,1.0
465,8093,0.9409855008125304,1.0
465,18422,0.9363660216331482,1.0
466,3090,0.9574055075645448,1.0
466,2585,0.9473789930343628,1.0
467,6134,0.9285537004470824,1.0
468,5454,0.981620192527771,1.0
468,626,0.9773440957069396,1.0
468,5062,0.976561427116394,1.0
468,12198,0.9728837013244628,1.0
468,1037,0.9567407369613647,1.0
468,2601,0.9489336013793944,1.0
469,1016,0.9751758575439452,1.0
469,9874,0.970693051815033,1.0
469,2068,0.9637988209724426,1.0
469,16326,0.9596384167671204,1.0
469,2611,0.9511526226997375,1.0
470,626,0.9795818328857422,1.0
470,9874,0.9766443371772766,1.0
470,9325,0.968841791152954,1.0
470,2595,0.9676542282104492,1.0
470,1037,0.9609320163726808,1.0
470,16007,0.95493483543396,1.0
471,2590,0.9831337332725524,1.0
471,5341,0.9822739958763124,1.0
471,497,0.9807891249656676,1.0
471,2161,0.9799045324325562,1.0
471,10506,0.9767889976501464,1.0
471,3422,0.9728451371192932,1.0
471,2875,0.9722221493721008,1.0
471,2601,0.9651498794555664,1.0
471,1924,0.958360493183136,1.0
471,12343,0.9491413235664368,1.0
472,2228,0.9901716113090516,1.0
472,2242,0.9865472316741944,1.0
472,3233,0.9853904247283936,1.0
472,1024,0.9849715828895568,1.0
472,855,0.9846277236938475,1.0
472,12569,0.9844812154769896,1.0
472,3717,0.9841079711914062,1.0
472,3600,0.9837608933448792,1.0
472,836,0.9825642704963684,1.0
472,22758,0.9818391799926758,1.0
472,13576,0.980773627758026,1.0
472,6497,0.9803223013877868,1.0
472,3558,0.979736864566803,1.0
472,6437,0.9791725277900696,1.0
472,4703,0.9785633683204652,1.0
472,503,0.978169560432434,1.0
472,938,0.9775729179382324,0.5
472,3015,0.9765686988830566,1.0
472,5620,0.9757128357887268,1.0
472,3692,0.9740132093429564,1.0
472,216,0.9693570137023926,1.0
472,686,0.9534452557563782,1.0
472,979,0.9529130458831788,1.0
472,12030,0.9517189860343932,1.0
473,626,0.9753884673118592,1.0
473,12622,0.9281048774719238,1.0
473,25067,0.911499559879303,1.0
474,4259,0.9321275353431702,1.0
476,8405,0.9604755640029908,1.0
476,12699,0.947616159915924,1.0
476,216,0.9399548172950744,1.0
477,16430,0.939264714717865,1.0
487,4829,0.9552761912345886,1.0
489,5428,0.9489171504974364,1.0
489,6277,0.9315004944801332,1.0
491,1395,0.9737478494644164,1.0
491,4805,0.9541288018226624,1.0
491,21,0.9509597420692444,1.0
492,78,0.9453746676445008,1.0
492,3482,0.9434295892715454,1.0
493,50,0.9796026945114136,1.0
493,2590,0.97636616230011,1.0
493,40,0.9690207242965698,1.0
493,5141,0.967705249786377,1.0
493,6454,0.9669761657714844,1.0
493,2359,0.9553707242012024,1.0
494,4152,0.974762499332428,1.0
494,62,0.946540594100952,1.0
494,8088,0.919374942779541,1.0
495,7804,0.882605254650116,1.0
496,16430,0.9456712603569032,1.0
497,4313,0.9870131611824036,1.0
497,18383,0.9866074323654176,1.0
497,5136,0.986375629901886,1.0
497,1517,0.9859859943389891,1.0
497,18521,0.9839383959770204,1.0
497,1533,0.9836196303367616,1.0
497,621,0.983415186405182,1.0
497,5157,0.9833452105522156,0.75
497,5123,0.9829960465431212,1.0
497,4054,0.9828202724456788,1.0
497,3844,0.9821712970733644,1.0
497,5176,0.9819375276565552,1.0
497,7999,0.9815651774406432,1.0
497,2536,0.9814886450767516,1.0
497,9059,0.9812849760055542,1.0
497,1885,0.9812825918197632,1.0
497,9484,0.981027126312256,1.0
497,7893,0.9809718132019044,1.0
497,1669,0.98075932264328,1.0
497,1735,0.9806658625602722,1.0
497,1965,0.9806564450263976,1.0
497,5374,0.9805656671524048,1.0
497,7850,0.980480432510376,1.0
497,808,0.980157434940338,1.0
497,1426,0.9793590903282166,1.0
497,2696,0.9793353080749512,1.0
497,151,0.9791836738586426,1.0
497,5033,0.9791408181190492,1.0
497,9399,0.9790983200073242,1.0
497,4568,0.9788875579833984,1.0
497,4240,0.978800356388092,1.0
497,1404,0.9785419702529908,1.0
497,5324,0.9784452319145204,1.0
497,2923,0.9782800674438475,1.0
497,1738,0.9781533479690552,1.0
497,347,0.9780362248420716,0.9655172228813172
497,6497,0.9780312180519104,1.0
497,1475,0.9777387976646424,1.0
497,4581,0.9777278900146484,1.0
497,6694,0.977556049823761,1.0
497,7830,0.9770498275756836,1.0
497,1579,0.976623833179474,0.8333333134651184
497,9261,0.9765100479125975,1.0
497,972,0.9759278297424316,1.0
497,4613,0.9758198261260986,1.0
497,2061,0.9757070541381836,1.0
497,19752,0.975543737411499,1.0
497,7824,0.9754815697669984,1.0
497,1691,0.974882423877716,1.0
497,3935,0.9743971824645996,1.0
497,3015,0.9738523364067078,1.0
497,837,0.9736103415489196,1.0
497,9767,0.9735659956932068,1.0
497,2839,0.973326861858368,0.75
497,13316,0.9732221961021424,1.0
497,3464,0.9729021787643432,1.0
497,2570,0.9728946685791016,1.0
497,4835,0.972655713558197,1.0
497,2593,0.9724761843681335,1.0
497,7470,0.9723663330078124,1.0
497,12076,0.9722871780395508,1.0
497,2592,0.9719220995903016,1.0
497,6463,0.9718443751335144,1.0
497,5291,0.9713862538337708,1.0
497,9846,0.9713077545166016,1.0
497,17512,0.9710552096366882,1.0
497,16473,0.971004605293274,1.0
497,630,0.9709947109222412,1.0
497,2862,0.9708290100097656,1.0
497,10243,0.9707866311073304,1.0
497,3911,0.9700292348861694,1.0
497,7568,0.9692183136940002,1.0
497,15267,0.9691381454467772,1.0
497,3139,0.9685326814651488,1.0
497,2531,0.967417061328888,1.0
497,3191,0.9669342637062072,1.0
497,3089,0.966006338596344,1.0
497,15943,0.9648208618164062,1.0
497,3465,0.9644196629524232,1.0
497,8059,0.9631199240684508,1.0
497,2723,0.9629173874855042,1.0
497,7145,0.9617352485656738,1.0
497,20521,0.9604642391204834,1.0
497,13652,0.9597079157829284,1.0
497,1053,0.955226182937622,1.0
497,17135,0.9550697803497314,1.0
497,110,0.9543909430503844,1.0
497,22020,0.9535828232765198,1.0
497,6960,0.951955795288086,1.0
497,12785,0.94616037607193,1.0
497,8839,0.9424545764923096,1.0
497,2412,0.939218044281006,1.0
497,14867,0.9367927312850952,1.0
498,12628,0.8269680142402649,1.0
500,50,0.968582570552826,1.0
500,2975,0.966636836528778,1.0
501,1487,0.9637607336044312,1.0
502,50,0.9692478775978088,1.0
502,1623,0.9630914926528932,1.0
502,53,0.9594990015029908,1.0
502,17546,0.945012092590332,0.9285714030265808
502,4766,0.9389793872833252,1.0
502,5920,0.9056374430656432,1.0
503,2385,0.9489583969116212,1.0
503,11869,0.9084680080413818,1.0
504,3854,0.9221903681755066,0.9490908980369568
505,1958,0.9204664826393129,1.0
506,497,0.9521328210830688,0.97183096408844
506,5732,0.9368177652359008,1.0
507,1434,0.9098978638648988,1.0
508,11689,0.9237027168273926,1.0
508,1015,0.9058513045310974,1.0
509,5491,0.9727560877799988,1.0
510,19,0.959054470062256,1.0
510,6001,0.9469839334487916,1.0
511,6091,0.928547739982605,1.0
512,1140,0.9833893179893494,1.0
512,2293,0.9821165204048156,1.0
512,4000,0.980408787727356,1.0
512,2590,0.9774676561355592,1.0
512,3408,0.9771186113357544,1.0
512,18433,0.976633369922638,1.0
512,3074,0.9719558954238892,1.0
512,1318,0.9646458029747008,1.0
512,118,0.959016978740692,1.0
512,2591,0.9551631808280944,1.0
512,48,0.955102264881134,1.0
512,2850,0.9535254836082458,1.0
513,1264,0.9521450400352478,1.0
513,1527,0.9401351809501648,1.0
514,2524,0.9526441693305968,1.0
514,13560,0.9371726512908936,1.0
515,685,0.9397240281105042,1.0
515,15784,0.9232354760169984,1.0
516,8960,0.97905695438385,1.0
516,2636,0.9635313749313354,1.0
516,2092,0.9584142565727234,1.0
516,4579,0.9470136165618896,1.0
516,13938,0.928101360797882,1.0
517,13830,0.973333775997162,1.0
517,12944,0.9680042862892152,1.0
517,7069,0.951482892036438,1.0
517,13957,0.9392108917236328,1.0
518,15034,0.8728417754173279,1.0
519,593,0.9494757652282716,1.0
519,1585,0.9476660490036012,1.0
520,17101,0.9415422081947328,1.0
521,7247,0.9824675917625428,1.0
521,717,0.9712084531784058,1.0
521,2492,0.9684020280838012,1.0
521,1945,0.9640629887580872,0.9555555582046508
521,18422,0.95384281873703,1.0
522,2242,0.9821518659591676,1.0
522,1439,0.9811732172966005,1.0
522,11944,0.9810702800750732,1.0
522,1708,0.9799920916557312,1.0
522,12176,0.9763481020927428,1.0
522,1587,0.9760697484016418,1.0
522,4654,0.9745352268218994,1.0
522,15147,0.9717631340026855,1.0
522,2390,0.9708112478256226,1.0
522,369,0.9690441489219666,1.0
522,131,0.9679728746414183,1.0
522,4792,0.96754252910614,1.0
522,11809,0.9663149118423462,1.0
522,5649,0.9628264307975768,1.0
522,3853,0.9620102047920228,1.0
522,7675,0.9541859030723572,1.0
523,4796,0.960648775100708,1.0
523,1862,0.9585928916931152,1.0
523,18432,0.9574117064476012,1.0
523,12338,0.9572899341583252,1.0
523,1926,0.9343346953392028,1.0
524,942,0.9504076838493348,1.0
525,1937,0.9598339796066284,1.0
525,2218,0.946400821208954,1.0
526,1133,0.970101237297058,1.0
526,1475,0.9692724347114564,1.0
526,7571,0.9573419094085692,1.0
526,3034,0.9560112953186036,1.0
526,13427,0.952003002166748,1.0
527,2808,0.952566146850586,1.0
527,1375,0.9420380592346193,1.0
528,636,0.9493127465248108,1.0
529,70,0.9752062559127808,1.0
529,1430,0.9745980501174928,1.0
529,3556,0.9734235405921936,1.0
529,71,0.9708037972450256,1.0
529,4883,0.9580501914024352,1.0
529,12674,0.955731987953186,1.0
530,19,0.971274197101593,1.0
530,13251,0.9659871459007264,1.0
530,6748,0.9510763883590698,1.0
531,21040,0.8896793723106384,1.0
532,50,0.9808473587036132,1.0
532,2920,0.97911137342453,1.0
532,1395,0.9784377813339232,1.0
532,2247,0.9759718775749208,1.0
532,5182,0.9730126857757568,1.0
532,1404,0.9723742008209229,1.0
532,105,0.9630665183067322,1.0
532,11219,0.9607213735580444,1.0
532,310,0.9463837146759032,1.0
532,13708,0.9435138702392578,1.0
533,4163,0.8564739227294922,1.0
534,1345,0.9667935967445374,1.0
534,2274,0.947358250617981,1.0
534,266,0.939774751663208,1.0
534,254,0.9387869834899902,1.0
534,2014,0.9323261976242064,1.0
535,282,0.9673070907592772,1.0
535,6079,0.951585292816162,1.0
536,151,0.9645981788635254,1.0
536,7285,0.941845715045929,1.0
536,11709,0.9409658312797546,1.0
536,14755,0.9403817653656006,1.0
537,8176,0.9347386360168456,1.0
541,3645,0.924306571483612,1.0
543,9494,0.9325862526893616,1.0
546,5136,0.9631487131118774,1.0
549,964,0.95082026720047,1.0
551,11698,0.9735996723175048,1.0
551,107,0.9646179676055908,1.0
551,4007,0.9607039093971252,1.0
552,829,0.9485298991203308,1.0
553,1436,0.9751092195510864,1.0
553,2764,0.9684224724769592,1.0
553,662,0.9594168066978456,1.0
553,3120,0.9572632312774658,1.0
554,2598,0.9814825654029846,1.0
554,9457,0.9715789556503296,1.0
554,4938,0.965735912322998,1.0
554,4601,0.9555379152297974,1.0
554,141,0.9504056572914124,1.0
554,13465,0.9390789270401,1.0
554,465,0.9321396350860596,1.0
555,1438,0.9886900782585144,1.0
555,1189,0.9875962734222412,1.0
555,5157,0.9834147095680236,1.0
555,2383,0.98312646150589,1.0
555,5755,0.9827372431755066,1.0
555,7118,0.9809426069259644,1.0
555,2438,0.98025643825531,1.0
555,6349,0.9795897603034972,1.0
555,2782,0.9768984913825988,1.0
555,1930,0.9742214679718018,1.0
555,7611,0.9741119742393494,1.0
555,2170,0.9739116430282592,1.0
555,1725,0.972780704498291,1.0
555,504,0.9679988026618958,1.0
556,4564,0.951429009437561,1.0
556,3196,0.949312686920166,1.0
558,1719,0.96637761592865,1.0
558,3634,0.9577511548995972,0.943181812763214
558,1706,0.9419910311698914,1.0
558,6728,0.9386941194534302,1.0
558,15536,0.9311879873275756,1.0
559,7202,0.890504002571106,1.0
560,9122,0.9148815274238586,0.0
561,8726,0.9225760102272034,1.0
562,1933,0.9714510440826416,1.0
562,3848,0.9549328684806824,1.0
563,7693,0.9498090147972108,1.0
563,320,0.9380925893783568,1.0
564,6530,0.9352813959121704,1.0
565,527,0.950461745262146,0.8999999761581421
565,15574,0.8822593092918396,1.0
566,17821,0.9295876026153564,1.0
567,531,0.8985986709594727,1.0
568,531,0.919032633304596,1.0
569,993,0.9259927272796632,1.0
570,957,0.9221216440200806,1.0
572,3778,0.928335666656494,1.0
573,5034,0.9445767998695374,1.0
574,4028,0.9691882133483888,1.0
574,4038,0.9549002647399902,1.0
575,959,0.9061450362205504,1.0
576,4316,0.981411635875702,1.0
576,4149,0.9781877994537354,1.0
576,2942,0.9764284491539,1.0
576,2696,0.9756312370300292,1.0
576,4341,0.9651837348937988,1.0
576,9405,0.9617275595664978,1.0
576,2448,0.956078052520752,1.0
576,1160,0.9288696646690368,1.0
577,10786,0.9510915875434875,1.0
577,17680,0.937131941318512,1.0
577,216,0.9350332617759703,1.0
578,4653,0.9511957764625548,1.0
578,5175,0.9447488188743592,1.0
580,1735,0.9493620991706848,1.0
581,1374,0.9365962147712708,1.0
582,1250,0.9719600081443788,1.0
582,12790,0.967870831489563,1.0
582,16100,0.9368150234222412,1.0
583,9713,0.9269849061965942,1.0
584,2228,0.9916301369667052,1.0
584,9485,0.9906947612762452,1.0
584,9458,0.9898537993431092,1.0
584,4524,0.9895444512367249,1.0
584,1436,0.9890913367271424,1.0
584,819,0.98802649974823,1.0
584,10075,0.9880046248435974,1.0
584,9490,0.9879627823829652,1.0
584,6389,0.9879013299942015,0.0
584,7582,0.9879010915756226,1.0
584,5152,0.9878387451171876,1.0
584,18369,0.9876067042350768,1.0
584,14455,0.9876060485839844,1.0
584,737,0.9873326420783995,1.0
584,1063,0.9872204065322876,1.0
584,2676,0.9871962070465088,1.0
584,18432,0.9861959218978882,1.0
584,2912,0.9856927394866944,1.0
584,4204,0.985421657562256,1.0
584,1430,0.9854092001914978,1.0
584,18385,0.9853609204292296,1.0
584,251,0.9852498173713684,1.0
584,18386,0.9852023720741272,1.0
584,12581,0.9851343631744384,1.0
584,6508,0.9850863218307496,1.0
584,2431,0.984874665737152,1.0
584,4938,0.9845276474952698,1.0
584,5486,0.9843563437461852,1.0
584,6817,0.9841708540916444,1.0
584,1714,0.9838321208953856,1.0
584,5340,0.9834611415863036,1.0
584,4089,0.9824509024620056,1.0
584,3125,0.9821469187736512,1.0
584,3893,0.9821235537528992,1.0
584,13132,0.9819913506507874,1.0
584,3832,0.9819539785385132,1.0
584,5676,0.9816707372665404,1.0
584,7647,0.981576442718506,1.0
584,7956,0.9814038276672364,1.0
584,6781,0.9813557267189026,1.0
584,2612,0.9805363416671752,1.0
584,3345,0.9803622961044312,1.0
584,1019,0.9800191521644592,1.0
584,1591,0.9795278310775756,1.0
584,2585,0.9792898893356324,1.0
584,5603,0.9792851209640504,1.0
584,138,0.9792782068252563,1.0
584,466,0.9792190194129944,1.0
584,4266,0.9787840247154236,1.0
584,7574,0.9786216616630554,1.0
584,2333,0.978438913822174,1.0
584,4852,0.9780133366584778,1.0
584,5833,0.977556049823761,1.0
584,17765,0.9773034453392028,1.0
584,9112,0.9766300916671752,1.0
584,15267,0.9763734340667723,1.0
584,18625,0.9752784371376038,1.0
584,3763,0.972226083278656,1.0
584,3713,0.971690595149994,1.0
584,355,0.9713863730430604,1.0
584,4930,0.9701460003852844,1.0
584,5781,0.968943178653717,1.0
584,14041,0.966951072216034,1.0
584,677,0.9641937613487244,1.0
584,13604,0.9591795206069946,0.9910714030265808
585,399,0.9734299182891846,1.0
585,18431,0.9714990854263306,1.0
585,50,0.9701371192932128,1.0
585,8284,0.9667301774024964,1.0
585,424,0.9660143852233888,1.0
585,4556,0.9658780097961426,0.6666666865348816
585,3802,0.965813159942627,1.0
585,3825,0.9649696946144104,1.0
585,4977,0.9648086428642272,1.0
585,9874,0.9641126394271852,1.0
585,6736,0.961369812488556,1.0
585,10434,0.9594446420669556,1.0
585,38,0.9577941298484802,1.0
585,4791,0.9570465683937072,1.0
585,7109,0.953688621520996,1.0
585,2219,0.953574240207672,1.0
585,16430,0.9531390070915222,0.3333333432674408
585,1511,0.9525360465049744,1.0
585,4151,0.9522250890731812,0.5
585,15172,0.9510797262191772,1.0
585,2861,0.9502251148223876,1.0
585,3624,0.949465036392212,1.0
585,4609,0.9494369626045228,1.0
585,3345,0.9489113688468932,1.0
585,2952,0.9488816261291504,0.9090909361839294
585,21817,0.948409914970398,1.0
585,2677,0.9477081298828124,1.0
585,17756,0.9447144269943236,0.0
585,26130,0.9435836672782898,1.0
585,5387,0.9431533813476562,1.0
585,266,0.9400082230567932,1.0
585,221,0.9397624135017396,1.0
585,3137,0.9390681982040404,1.0
585,7567,0.9381999373435974,1.0
585,4883,0.93733149766922,1.0
585,6185,0.9368417263031006,1.0
585,3763,0.9286924004554749,1.0
585,7745,0.9218062162399292,1.0
585,2446,0.90696382522583,1.0
586,318,0.9753769040107728,1.0
586,5176,0.9701331257820128,1.0
586,2585,0.9554942846298218,1.0
587,3814,0.9740421772003174,1.0
587,129,0.9670205116271972,1.0
587,12390,0.9663780331611632,1.0
587,3222,0.9364269375801086,1.0
588,8684,0.9538585543632508,1.0
589,21042,0.9394461512565612,0.0
590,36,0.9816978573799132,1.0
590,1218,0.9772534966468812,1.0
590,4712,0.9771313071250916,1.0
590,857,0.97169029712677,1.0
590,257,0.9715364575386048,1.0
590,1894,0.9585972428321838,1.0
590,16857,0.9519115090370178,1.0
590,2007,0.9439207911491394,1.0
590,11853,0.9365124702453612,1.0
590,1741,0.935976505279541,1.0
590,6908,0.9239258170127868,1.0
591,11363,0.8524814248085022,1.0
592,2342,0.950786828994751,1.0
593,1262,0.9521074891090392,1.0
597,4936,0.9758749008178712,1.0
597,2632,0.9627618789672852,1.0
597,9900,0.9609761834144592,1.0
597,2576,0.9526376724243164,1.0
597,17624,0.9250368475914,1.0
599,5036,0.9646353721618652,1.0
599,30,0.8937590718269348,1.0
602,849,0.9516683220863342,1.0
604,5434,0.9320420026779176,1.0
605,3441,0.8718518614768982,1.0
607,570,0.9391152262687684,1.0
608,1278,0.9509574770927428,1.0
610,7117,0.9661617875099182,1.0
611,8973,0.844603419303894,1.0
612,13936,0.9383589625358582,1.0
614,16773,0.9195645451545716,1.0
615,7306,0.9736292958259584,1.0
615,19235,0.9615957140922546,1.0
615,631,0.9568299055099488,1.0
615,1879,0.9512762427330016,1.0
615,254,0.942346692085266,0.5
616,199,0.958130955696106,1.0
616,2119,0.953016757965088,1.0
616,1066,0.9440829157829284,1.0
616,1551,0.897792637348175,1.0
617,5397,0.8893099427223206,1.0
618,6334,0.9496877193450928,1.0
619,1942,0.9084863662719728,1.0
620,55,0.9582902193069458,0.0
620,6833,0.9305946230888368,1.0
622,1618,0.95845764875412,1.0
623,12561,0.9633632898330688,1.0
623,4807,0.9441834092140198,1.0
624,5043,0.9792814254760742,1.0
624,1681,0.977209746837616,1.0
624,4013,0.977047085762024,1.0
624,3890,0.9763941168785096,1.0
624,103,0.9752255082130432,1.0
624,3897,0.9743916392326356,1.0
624,156,0.9722865223884584,1.0
625,3625,0.9752678871154784,1.0
626,8154,0.965463161468506,1.0
628,4710,0.9487023949623108,1.0
632,7015,0.9311467409133912,1.0
632,17329,0.8931869268417358,1.0
633,4813,0.8982698321342468,1.0
636,2175,0.9677953124046326,1.0
637,4153,0.9368916153907776,1.0
638,15979,0.902839422225952,1.0
641,16048,0.9116138815879822,1.0
642,4797,0.9324434399604796,1.0
644,3157,0.9315486550331116,1.0
645,11385,0.8918763399124146,1.0
646,5060,0.8775160908699036,1.0
648,17339,0.8861566781997681,1.0
649,3032,0.946983814239502,1.0
652,1832,0.9228899478912354,1.0
653,8500,0.9109728932380676,1.0
655,2438,0.9412797689437866,1.0
656,18586,0.8665459156036377,1.0
658,11892,0.94264954328537,1.0
659,8037,0.9184990525245668,1.0
660,8574,0.9421888589859008,1.0
661,5510,0.9475003480911256,1.0
663,7539,0.8963871598243713,1.0
664,236,0.972901165485382,1.0
664,2630,0.9674303531646729,1.0
664,3733,0.9624395966529846,1.0
665,1034,0.988452970981598,1.0
665,2032,0.9878443479537964,1.0
665,4484,0.9854739904403688,1.0
665,2377,0.9821587204933168,1.0
665,937,0.980109930038452,1.0
665,5141,0.9782508015632628,1.0
665,268,0.9761217832565308,1.0
665,2570,0.9749985933303832,1.0
665,6539,0.9729374051094056,1.0
665,1886,0.971178650856018,1.0
665,2283,0.9704194068908693,1.0
665,6852,0.9412175416946412,1.0
666,9839,0.9084876775741576,1.0
668,222,0.9795979857444764,1.0
668,1933,0.9790130853652954,1.0
668,1674,0.9723935723304749,1.0
668,1454,0.9698225259780884,1.0
668,151,0.9688209891319276,1.0
668,2575,0.9681048393249512,1.0
668,1911,0.9666306972503662,1.0
668,8884,0.9648548364639282,1.0
668,8148,0.959036648273468,1.0
668,18728,0.9501633048057556,1.0
668,7659,0.9456567764282228,1.0
669,2948,0.9599273204803468,1.0
669,2117,0.9406962394714355,1.0
670,2585,0.9411572813987732,1.0
671,2951,0.9616388082504272,1.0
672,5146,0.9177696108818054,0.949999988079071
673,9224,0.865094780921936,1.0
674,5146,0.9384140372276306,1.0
674,6705,0.9357830286026,1.0
675,5064,0.9611504673957824,1.0
676,2828,0.9612502455711364,1.0
676,2470,0.9228256344795228,0.0
677,8943,0.9489834904670716,1.0
679,3761,0.8981478810310364,1.0
680,3799,0.9801433682441713,1.0
680,8695,0.9765020608901978,1.0
680,10800,0.9755236506462096,1.0
680,4400,0.9740926027297974,1.0
681,3288,0.9443500638008118,0.8700000047683716
682,8455,0.8889419436454773,1.0
683,1436,0.9782803058624268,1.0
683,50,0.9774647355079652,1.0
683,15555,0.974750816822052,1.0
683,7799,0.9743086099624634,1.0
683,1430,0.9710557460784912,1.0
683,250,0.9688406586647034,1.0
683,332,0.9608304500579834,1.0
683,4713,0.9605437517166138,1.0
683,2213,0.9583138823509216,1.0
683,2066,0.9535776972770692,1.0
684,1674,0.9589676856994628,1.0
684,3559,0.928394854068756,0.0
684,2344,0.9246297478675842,1.0
685,3778,0.9429689049720764,1.0
685,3084,0.9426519870758056,1.0
685,5258,0.9324915409088136,1.0
685,7027,0.905802607536316,1.0
686,1723,0.9874483942985536,1.0
686,4995,0.9857560992240906,1.0
686,15728,0.9850607514381408,1.0
686,18354,0.9849883317947388,1.0
686,16655,0.9841271042823792,1.0
686,638,0.9821037650108336,1.0
686,236,0.9818143248558044,1.0
686,447,0.9778363704681396,0.75
686,12293,0.9757843017578124,1.0
686,6000,0.9757062196731568,1.0
686,5348,0.9704275727272034,1.0
686,12041,0.9696653485298156,1.0
686,7769,0.9668498635292052,1.0
686,9146,0.9655053615570068,1.0
686,644,0.9653007388114928,1.0
686,15335,0.9649553894996644,1.0
686,2126,0.9608829617500304,1.0
686,10045,0.9565301537513732,1.0
686,2132,0.9472975730895996,1.0
688,2814,0.962910532951355,1.0
688,50,0.9615548253059388,1.0
688,767,0.9524911046028136,1.0
689,8705,0.9645370841026306,1.0
689,4840,0.956878662109375,1.0
689,10537,0.954237699508667,1.0
689,4265,0.9518288969993592,1.0
690,11756,0.9200738668441772,1.0
690,1924,0.9007927179336548,1.0
691,1733,0.935298502445221,1.0
692,3417,0.9568122029304504,1.0
692,322,0.952165961265564,1.0
692,7689,0.9100794196128844,1.0
693,6382,0.9867827892303468,1.0
693,621,0.9849016070365906,1.0
693,632,0.9846498370170592,1.0
693,1293,0.9842200875282288,1.0
693,351,0.984148383140564,1.0
693,13112,0.9840624928474426,1.0
693,2808,0.982024312019348,1.0
693,4938,0.9815475940704346,1.0
693,11925,0.9788917303085328,1.0
693,10610,0.9779664278030396,1.0
693,7257,0.9776924252510072,1.0
693,2692,0.9760922193527222,1.0
693,5215,0.9757509231567384,1.0
693,1231,0.972556173801422,1.0
693,691,0.9723567366600036,1.0
693,13380,0.9705077409744264,1.0
693,1733,0.9703770875930786,1.0
693,11290,0.9702850580215454,1.0
693,11903,0.969547688961029,1.0
693,5677,0.957994282245636,1.0
694,50,0.9782846570014954,1.0
694,3285,0.972046971321106,1.0
694,4365,0.9710754156112672,1.0
694,156,0.966577172279358,1.0
694,10709,0.9641659259796144,1.0
694,7404,0.9590771794319152,1.0
695,50,0.9739210605621338,1.0
695,3298,0.9509214758872986,1.0
695,7157,0.9428226351737976,1.0
696,9122,0.912405252456665,0.8999999761581421
698,7120,0.9333884119987488,1.0
699,2743,0.9174627661705016,1.0
700,2338,0.9430967569351196,1.0
701,8669,0.9682332277297974,1.0
701,715,0.9624547362327576,1.0
702,1698,0.9581089615821838,1.0
703,3469,0.9773399829864502,1.0
703,2588,0.9701879620552064,1.0
703,1473,0.969103217124939,1.0
704,18980,0.8776275515556335,1.0
706,11624,0.9324039220809937,1.0
707,7651,0.9762548208236694,1.0
707,2274,0.96311616897583,1.0
707,5049,0.9622791409492492,1.0
707,2416,0.9611543416976928,1.0
708,14239,0.961904227733612,1.0
709,2660,0.9657373428344728,1.0
709,2576,0.9427055716514589,1.0
709,9205,0.9281841516494752,0.3333333432674408
709,7813,0.9028114676475524,1.0
710,156,0.9537471532821656,1.0
711,1236,0.9331223964691162,1.0
712,3226,0.9594970345497132,1.0
712,3378,0.9536923170089722,1.0
712,3379,0.9469695687294006,1.0
